make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,seats,doors,consumption,emission,color,car_id,displacement,drive_type,link
BMW ,X1,"€ 40.920,-1",Diesel,36.773 km,Automatik,07/2021,170 kW (231 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"5,2 l/100 km (komb.)",135 g/km (komb.),Blau,173981,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive25d-m-sport-naviplus-hud-ahk-pano-rfk-diesel-blau-c00fe05c-b934-40fa-8c5b-dfb02e749c0e
BMW ,X1,"€ 39.930,-1",Diesel,20.751 km,Automatik,07/2021,170 kW (231 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,,,Blau,3586584,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive25d-m-sportpaket-navi-hud-ahk-rkam-diesel-blau-a7fd1493-2002-42b1-af71-d076bf3aa88c
BMW ,X1,"€ 39.690,-1",Diesel,14.000 km,Automatik,10/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,,,Grau,05WM31000359,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive18d-m-sport-hud-da-navi-led-rfk-ahk-diesel-grau-c24fa253-253a-4277-8009-750a7d64a91f
BMW ,X1,"€ 34.990,-1",Diesel,15.727 km,Automatik,03/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",117 g/km (komb.),Orange,MAGT22000611,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-x1-sdrive20d-aut-kamera-led-parkassist-nav-dab-sp-diesel-orange-ca6dad42-c7e0-4428-bb76-b6e4b22cf7be
BMW ,X1,"€ 29.884,-1",Diesel,9.356 km,Automatik,02/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,,,Schwarz,9022400134,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-x1-sdrive18d-aut-ka-navi-diesel-schwarz-865e4fbe-e227-408b-aa70-a7d673c7b573
BMW ,X1,"€ 30.990,-1",Diesel,6.793 km,Automatik,07/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",127 g/km (komb.),Weiß,001321,1.995 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-sdrive18d-advantage-automatik-business-paket-diesel-weiss-e1d0b0a1-be0f-4186-9978-8ad3b0164420
BMW ,X1,"€ 27.500,-1",Diesel,78.500 km,Schaltgetriebe,03/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,5 l/100 km (innerorts),118 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-x1-sdrive18d-advantage-navi-ahk-leder-pdc-diesel-schwarz-a5b5caf5-cf52-486e-85a4-fe1e269b708d
BMW ,X1,"€ 39.590,-1",Diesel,10.000 km,Automatik,04/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,0 l/100 km (komb.),,Schwarz,gwbmwx1xlhsw,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-x-line-x-drive-kamera-head-up-ahk-cd-parkassi-led-diesel-schwarz-fa3bcbbd-124d-41e2-9abc-111926176949
BMW ,X1,"€ 39.590,-1",Diesel,8.500 km,Automatik,05/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,0 l/100 km (komb.),,Grau,gwbmwx1xlhgr,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-x-line-x-drive-kamera-head-up-ahk-cd-parkassi-led-diesel-grau-5589c98c-0b30-4c7d-af8b-fafcfa36ed7a
BMW ,X1,"€ 30.930,-",Diesel,33.900 km,Schaltgetriebe,04/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,"4,5 l/100 km (komb.)",118 g/km (komb.),Schwarz,5T69148,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-x1-sdrive18d-klimaautomatik-sportsitze-led-pdc-diesel-schwarz-bcb051ec-cbf2-4d04-bcb6-d980546606db
BMW ,X1,"€ 38.700,-1",Diesel,20.000 km,Automatik,05/2021,140 kW (190 PS),,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"4,6 l/100 km (komb.)",,Weiß,,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive20d-aut-m-sport-diesel-weiss-a157861d-42ad-4c91-8b03-b221f4d2b628
BMW ,X1,"€ 32.590,-1",Diesel,21.300 km,Automatik,03/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Schwarz,05861,1.995 cm³,Front,https://www.autoscout24.de/angebote/bmw-x1-sdrive-20da-sport-navi-led-parkassist-dab-diesel-schwarz-99862842-cd08-4cef-854a-205042eab57f
BMW ,X1,"€ 26.900,-1",Diesel,67.900 km,Schaltgetriebe,03/2021,110 kW (150 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,"4,6 l/100 km (komb.)",122 g/km (komb.),Schwarz,,1.995 cm³,,https://www.autoscout24.de/angebote/bmw-x1-sdrive-18-d-adv-led-ahk-kamera-hifi-diesel-schwarz-77364b6a-b5d1-4e49-8392-586155c4246e
BMW ,X1,"€ 35.900,-1",Diesel,10.300 km,Automatik,01/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Weiß,025132,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive20d-navi-ahk-dab-led-tempomat-diesel-weiss-fe677ce1-68b9-4bba-9a4d-e5c62295536b
BMW ,X1,"€ 36.995,-1",Diesel,22.990 km,Automatik,10/2021,140 kW (190 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",140 g/km (komb.),Grau,500931,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-x1-xdrive20d-sport-line-led-navi-tempo-hifi-kamera-ke-diesel-grau-7c1576a5-e4f5-4c8c-8872-ac004b6198fd
Mercedes-Benz ,A 200,"€ 30.350,-1",Diesel,4.870 km,Schaltgetriebe,12/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,,,Weiß,0301G13833,1.950 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-amg-line-led-navi-mbux-sitzheizung-pts-klima-diesel-weiss-9e385f60-c205-488b-a706-4e60e304e00c
Mercedes-Benz ,A 200,"€ 29.840,-1",Diesel,50.760 km,Automatik,10/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,,,Grau,143710,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-pano-standhz-mbux-navi-p-led-diesel-grau-595a87f3-b33a-4ca5-ac7c-a675742031c8
Mercedes-Benz ,A 200,"€ 30.890,-1",Diesel,19.508 km,Automatik,12/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",112 g/km (komb.),Grau,02245G0699,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-led-kamera-spurhalt-ass-pts-diesel-grau-2cd568bc-7b74-4490-89bd-0ce158d9e978
Mercedes-Benz ,A 200,"€ 30.700,-1",Diesel,32.488 km,Automatik,09/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,3 l/100 km (komb.)",128 g/km (komb.),Silber,30230274,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-lim-progressive-headup-kamera-soundsyst-diesel-silber-b6e571b8-3953-4d33-9b15-11412e5f8153
Mercedes-Benz ,A 200,"€ 25.500,-1",Diesel,27.400 km,Automatik,01/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,4 l/100 km (komb.),107 g/km (komb.),Blau,,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-8-g-dct-navi-rf-kamera-leder-braun-diesel-blau-fe03ba37-2c83-4dc9-9d8c-05ae1382056a
Mercedes-Benz ,A 200,"€ 33.790,-",Diesel,36.600 km,Automatik,02/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,4.0,"4,1 l/100 km (komb.)",108 g/km (komb.),Schwarz,248,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-amg-line-ambiente-night-19-diesel-schwarz-aab3a2a4-e954-4282-89a9-9e7a149f063d
Mercedes-Benz ,A 200,"€ 34.999,-",Diesel,51.500 km,Automatik,12/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,5.0,,,Weiß,,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-4matic-8g-dct-amg-line-diesel-weiss-c9a9cc8c-de80-4383-8f32-5f9108ddb445
Mercedes-Benz ,A 200,"€ 28.890,-1",Diesel,75.278 km,Automatik,02/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,4 l/100 km (komb.),107 g/km (komb.),Schwarz,03221G0578,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-multibeam-burmester-distr-pts-diesel-schwarz-8b7daa76-c259-4277-b6de-66ff6662744c
Mercedes-Benz ,A 200,"€ 26.480,-1",Diesel,33.200 km,Automatik,11/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",130 g/km (komb.),Rot,N204484,1.950 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-8g-dct-led-nav-wide-mbux-kam-qi-night-ahk-klima-diesel-rot-c137dea5-2477-48b9-8af0-2b920b7c96d7
Mercedes-Benz ,A 200,"€ 29.900,-1",Diesel,23.900 km,Automatik,10/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",130 g/km (komb.),Weiß,20220005,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-led-360-totw-spur-mbux-high-diesel-weiss-4502f389-6c24-4b3d-b3a3-668f75e448cf
Mercedes-Benz ,A 200,"€ 29.750,-",Diesel,42.300 km,Automatik,04/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,4.0,,,Schwarz,23713,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-mbux-navi-premium-led-lmr18-autom-diesel-schwarz-f3db45b1-4259-4df3-9b86-33837fe4a157
Mercedes-Benz ,A 200,"€ 27.979,-1",Diesel,23.372 km,Schaltgetriebe,11/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Schwarz,230075,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-mbux-navi-led-scheinwe-pdc-diesel-schwarz-d4ee2e73-fb97-4dc5-8830-3d3fc832d343
Mercedes-Benz ,A 200,"€ 26.900,-1",Diesel,65.600 km,Automatik,11/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",112 g/km (komb.),Schwarz,226728,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-led-ahk-kamera-pdc-diesel-schwarz-0e95985f-fc5c-40dc-bdcc-600355374e1b
Mercedes-Benz ,A 200,"€ 29.590,-1",Diesel,40.000 km,Schaltgetriebe,12/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,,,Schwarz,290577,1.950 cm³,Front,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-amg-sport-led-mbux-highend-kamera-amg-line-navi-diesel-schwarz-b8817c2a-bf61-4d59-9941-14f2c79471f2
Mercedes-Benz ,A 200,"€ 26.490,-1",Diesel,57.500 km,Automatik,11/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",112 g/km (komb.),Schwarz,226727,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-kompaktlimousine-led-kamera-keyless-pdc-diesel-schwarz-5fb47e2f-9fe7-48b5-bb2e-aa1218c27175
Mercedes-Benz ,A 200,"€ 32.900,-1",Diesel,23.200 km,Automatik,06/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,1 l/100 km (komb.)",126 g/km (komb.),Schwarz,20220511,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progr-led-navi-mbux-ar-dstr-tot-spurh-diesel-schwarz-c4f35c41-ba8a-423a-bd3b-b1b82584821f
Mercedes-Benz ,A 200,"€ 23.679,-1",Diesel,92.392 km,Schaltgetriebe,11/2020,110 kW (150 PS),2.0,Kombi,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",127 g/km (komb.),Weiß,30221089-1,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-mbux-high-end-multibeam-360-diesel-weiss-49dc6d77-893b-4346-a8f3-046ec0eb9ec6
Mercedes-Benz ,A 200,"€ 21.900,-1",Diesel,99.872 km,Schaltgetriebe,10/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,,,Schwarz,113850,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-spurw-leder-pdc-spurh-elsitz-navi-kam-kli-diesel-schwarz-639c6cdc-ca14-42e6-9073-ce74af1162c5
Mercedes-Benz ,A 200,"€ 27.480,-",Diesel,33.757 km,Schaltgetriebe,11/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,4.0,"4,6 l/100 km (komb.)",126 g/km (komb.),Weiß,30221978,1.950 cm³,,https://www.autoscout24.de/angebote/mercedes-benz-a-200-d-progressive-6-gang-led-mbux-sitzheizung-diesel-weiss-7c59f261-ee5f-4c86-8cab-58e78c7bde86
Audi ,A3,"€ 23.560,-1",Diesel,32.942 km,Schaltgetriebe,10/2020,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,1 l/100 km (komb.)",109 g/km (komb.),Blau,100185814,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-2-0-30-tdi-diesel-blau-39f41b68-d817-4524-8b60-4017e07508a2
Audi ,A3,"€ 24.880,-1",Diesel,42.700 km,Automatik,01/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,,,Blau,010139,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-limousine-35-2-0-tdi-s-tronic-sport-s-line-navi-x-diesel-blau-a73f0dbd-1e7a-4c48-95df-6dc9d89fa817
Audi ,A3,"€ 20.444,-1",Diesel,147.000 km,Schaltgetriebe,01/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,,0 g/km (komb.),Schwarz,A3 2.0 TDI SPORT S-LINE,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-limousine-2-0-tdi-sport-s-line-matrix-led-diesel-schwarz-ac0c83a6-07e2-4ac6-97ed-5c74bdeff965
Audi ,A3,"€ 25.900,-",Diesel,60.000 km,Automatik,06/2020,110 kW (150 PS),2.0,Limousine,Gebraucht,5.0,4.0,"4,5 l/100 km (komb.)",119 g/km (komb.),Schwarz,11154513,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-35-tdi-limousine-s-tronic-sport-35-tdi-sport-diesel-schwarz-e622ec10-7964-41c8-91ce-9b7ef6c60668
Audi ,A3,"€ 22.820,-1",Diesel,25.600 km,Schaltgetriebe,03/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,,,Schwarz,23189P89,1.968 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-35-tdi-fla-xenon-lm-akustikglas-diesel-schwarz-3e4927d9-9fd1-40ae-ab26-6fd35db620f4
Audi ,A3,"€ 22.950,-1",Diesel,87.745 km,Automatik,01/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,3 l/100 km (komb.)",114 g/km (komb.),Weiß,30307-W032,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-limo-35-tdi-pano-acc-navi-bluetooth-klima-diesel-weiss-735c15f0-b71f-4e22-b8be-d6e21cde098f
Audi ,A3,"€ 30.000,-",Diesel,26.500 km,Automatik,10/2020,110 kW (150 PS),2.0,Kleinwagen,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",,Schwarz,,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-a3-35-tdi-sportback-s-tronic-diesel-schwarz-cb3d6337-15cd-45b6-970a-b70f0630754a
Audi ,A3,"€ 29.930,-1",Diesel,65.600 km,Automatik,10/2020,135 kW (184 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,2 l/100 km (komb.)",138 g/km (komb.),Blau,17045,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a3-sport-40tdi-quattro-matrix-navi-acc-diesel-blau-5cbc2bcf-2fcf-4aa1-a9b5-195c8858987e
Audi ,A3,"€ 25.777,-1",Diesel,37.000 km,Automatik,02/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,,0 g/km (komb.),Schwarz,A3 Sportback 35 TDI SPORT,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-sportback-35-tdi-sport-automatik-xenon-diesel-schwarz-3cf2e61d-1454-4be7-b746-bb65329fdfe6
Audi ,A3,"€ 23.990,-1",Diesel,79.000 km,Automatik,01/2020,110 kW (150 PS),,Limousine,Gebraucht,5.0,4.0,"4,4 l/100 km (komb.)",115 g/km (komb.),Schwarz,B-76,1.968 cm³,,https://www.autoscout24.de/angebote/audi-a3-35-tdi-s-line-carplay-temp-led-shzg-klimaauto-diesel-schwarz-fe6c3b21-cbc2-452c-a11e-eb873687b16e
Audi ,A3,"€ 20.400,-",Diesel,94.000 km,Schaltgetriebe,01/2020,110 kW (150 PS),2.0,Kombi,Gebraucht,5.0,5.0,"4,3 l/100 km (komb.)",,Schwarz,,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-35-tdi-sportback-diesel-schwarz-1b40adfa-3799-439d-906f-4ad44c301311
Audi ,A3,"€ 32.790,-",Diesel,16.600 km,Automatik,04/2020,135 kW (184 PS),3.0,Limousine,Gebraucht,5.0,4.0,"5,2 l/100 km (komb.)",138 g/km (komb.),Schwarz,0367,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a3-lim-40tdi-qu-3xs-line-kam-matrix-b-o-nav-diesel-schwarz-d58f2565-3871-4a45-ba83-a03eb3991786
Audi ,A3,"€ 29.980,-1",Diesel,61.650 km,Automatik,01/2020,135 kW (184 PS),1.0,Limousine,Gebraucht,5.0,4.0,"5,2 l/100 km (komb.)",138 g/km (komb.),Schwarz,LA041729,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a3-lim-40-tdi-quattr-sport-s-tronic-navi-kamera-diesel-schwarz-a4f47150-4eb8-4286-b594-73942486e83a
Audi ,A3,"€ 22.900,-1",Diesel,18.354 km,Automatik,06/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,6 l/100 km (komb.)",141 g/km (komb.),Schwarz,B491,1.968 cm³,,https://www.autoscout24.de/angebote/audi-a3-35-tdi-s-tronic-sportback-diesel-schwarz-a7f2faaf-50f7-4e62-942a-7cb78e128631
Audi ,A3,"€ 26.875,-1",Diesel,65.619 km,Automatik,07/2020,110 kW (150 PS),,Kombi,Gebraucht,5.0,5.0,0 l/100 km (komb.),,Schwarz,53929kd,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-sportback-35-tdi-s-tronic-s-line-led-acc-navi-diesel-schwarz-4c597722-81db-4a1b-868c-6db32b1b2e35
Audi ,A3,"€ 24.900,-1",Diesel,48.060 km,Schaltgetriebe,03/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,3 l/100 km (komb.)",113 g/km (komb.),Weiß,60249,1.968 cm³,Front,https://www.autoscout24.de/angebote/audi-a3-sport-35-tdi-6-g-navi-led-pdc-diesel-weiss-e1490a3e-7b82-42ae-aca1-b7f5ebc0e64b
Audi ,A3,"€ 28.840,-1",Diesel,33.300 km,Automatik,11/2020,135 kW (184 PS),1.0,Limousine,Gebraucht,5.0,4.0,,,Blau,19600,1.968 cm³,Allrad,https://www.autoscout24.de/angebote/audi-a3-sportback-design-40-tdi-quatt-ahk-led-navi-acc-vc-diesel-blau-790c6e3c-15e4-4642-b242-1f9ad8097f02
Audi ,A3,"€ 31.900,-",Diesel,35.323 km,Automatik,11/2020,110 kW (150 PS),,Limousine,Gebraucht,5.0,4.0,"3,7 l/100 km (komb.)",98 g/km (komb.),Grau,,1.968 cm³,,https://www.autoscout24.de/angebote/audi-a3-35-tdi-2xs-line-virtual-cockpit-keyless-matrix-diesel-grau-f9603d99-a3d9-4432-b24d-33652f9ac479
Audi ,A3,"€ 21.990,-1",Diesel,32.970 km,Schaltgetriebe,01/2020,85 kW (116 PS),,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",144 g/km (komb.),Blau,0189C,1.598 cm³,,https://www.autoscout24.de/angebote/audi-a3-sportback-30-tdi-xenon-navi-sitzheizung-diesel-blau-103accd4-7fc5-4867-a331-7d892ef3d335
BMW ,120,"€ 31.870,-1",Diesel,58.370 km,Automatik,01/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",117 g/km (komb.),Weiß,3200024,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-dab-led-navi-acc-stop-go-shz-u-diesel-weiss-19f4b1b5-910c-4a83-b96d-750156effac4
BMW ,120,"€ 29.890,-1",Diesel,81.710 km,Automatik,01/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,,,Weiß,178927,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sportpaket-navi-led-w-lan-pano-diesel-weiss-e10bc20b-8d94-4737-8e28-96ef16451cf9
BMW ,120,"€ 30.900,-",Diesel,69.682 km,Automatik,03/2020,140 kW (190 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Schwarz,1904,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-lim-business-paket-shadow-line-diesel-schwarz-2f5d8aba-ad3e-4ded-b0d9-9204b0746e99
BMW ,120,"€ 26.900,-1",Diesel,29.000 km,Automatik,10/2020,140 kW (190 PS),2.0,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",118 g/km (komb.),Blau,026095,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-5-tuerer-a-advantage-np-45-689-diesel-blau-95bae87e-e964-44c0-97e1-5478d489b340
BMW ,120,"€ 27.900,-1",Diesel,59.000 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Schwarz,,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-live-cockpit-navi-professiona-led-diesel-schwarz-47de4705-f30b-48ff-9d30-16429637ef75
BMW ,120,"€ 28.990,-1",Diesel,69.500 km,Automatik,01/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Weiß,7F53830,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-navi-bluetooth-pdc-mp3-schn-diesel-weiss-a98badd0-a84e-4c7a-8e8f-d82537b7622c
BMW ,120,"€ 28.698,-1",Diesel,64.504 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,,140 g/km (komb.),Grau,7E88231,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-luxury-line-daxdrive-led-hud-lenkradhzg-panorama-diesel-grau-8af5a201-430c-499c-9a76-22d32b9aa059
BMW ,120,"€ 32.990,-1",Diesel,38.300 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Grau,068386,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-dab-led-wlan-tempomat-shz-diesel-grau-c51ec185-4c51-4d39-9d6d-316ccd560f35
BMW ,120,"€ 28.890,-1",Diesel,43.300 km,Automatik,01/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",117 g/km (komb.),Grau,232621,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-f40-aut-advantage-lc-plus-led-pdc-diesel-grau-35cc4b27-43d8-4ef6-ac1b-5d6859ce79a7
BMW ,120,"€ 25.966,-1",Diesel,84.600 km,Automatik,06/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",123 g/km (komb.),Grau,058624,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-a-xdrive-sport-line-17-navi-led-klimaautom-sh-diesel-grau-6ae9871e-8076-4741-a3f4-bcd834741b54
BMW ,120,"€ 30.585,-",Diesel,27.062 km,Automatik,10/2020,140 kW (190 PS),2.0,Kleinwagen,Gebraucht,5.0,5.0,"4,8 l/100 km (komb.)",126 g/km (komb.),Weiß,95807MA,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-navi-led-sitzhzg-pdc-tempomat-17alu-busi-diesel-weiss-500b8123-240b-455a-b804-2ce9c09cd818
BMW ,120,"€ 29.860,-1",Diesel,72.100 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Weiß,7F09934,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-paket-lenkradheizung-diesel-weiss-86367092-3c54-4ec9-ae76-6e23d665bd8b
BMW ,120,"€ 34.490,-1",Diesel,51.500 km,Automatik,09/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Weiß,7G75298,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-m-sport-ahk-navi-leder-rfk-dab-hifi-diesel-weiss-030b0bec-89a9-4859-950f-fab4a2ccdd28
BMW ,120,"€ 26.890,-1",Diesel,99.430 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",124 g/km (komb.),Schwarz,00004408123,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-advantage-led-navi-pdc-shz-17-diesel-schwarz-87515ddd-dd25-4d43-b839-ac149ad0247d
BMW ,120,"€ 27.650,-1",Diesel,120.535 km,Automatik,02/2020,140 kW (190 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",117 g/km (komb.),Weiß,174629,1.995 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-120-d-xdrive-5-tuerer-sport-line-navi-led-wlan-shz-navi-diesel-weiss-c16015b6-ef6a-4258-87a8-1a75bb844629
